,global_unique_identifier,last_edited_date,taxonomic_order,category,common_name,scientific_name,subspecies_common_name,subspecies_scientific_name,observation_count,breeding_bird_atlas_code,breeding_bird_atlas_category,age_sex,country,country_code,state,state_code,county,county_code,iba_code,bcr_code,usfws_code,atlas_block,locality,locality_id,locality_type,latitude,longitude,observation_date,time_observations_started,observer_id,sampling_event_identifier,protocol_type,protocol_code,project_code,duration_minutes,effort_distance_km,effort_area_ha,number_observers,all_species_reported,group_identifier,has_media,approved,reviewed,reason,trip_comments,species_comments,v47,pelagic,legit,duplicate
149,URN:CornellLabOfOrnithology:EBIRD:OBS203151046,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-05-28,6:00:00,obsr160903,S14550643,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
148,URN:CornellLabOfOrnithology:EBIRD:OBS203151067,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,8,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-05-29,6:00:00,obsr160903,S14550646,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
159,URN:CornellLabOfOrnithology:EBIRD:OBS203151073,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,5,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-05-30,6:00:00,obsr160903,S14550647,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
135,URN:CornellLabOfOrnithology:EBIRD:OBS203151076,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-05-31,6:00:00,obsr160903,S14550648,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
175,URN:CornellLabOfOrnithology:EBIRD:OBS203151079,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-01,6:00:00,obsr160903,S14550649,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
163,URN:CornellLabOfOrnithology:EBIRD:OBS203151083,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-02,6:00:00,obsr160903,S14550650,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
182,URN:CornellLabOfOrnithology:EBIRD:OBS203151087,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-03,6:00:00,obsr160903,S14550651,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
181,URN:CornellLabOfOrnithology:EBIRD:OBS203149531,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-04,6:00:00,obsr160903,S14550489,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
174,URN:CornellLabOfOrnithology:EBIRD:OBS203149534,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-05,6:00:00,obsr160903,S14550490,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
169,URN:CornellLabOfOrnithology:EBIRD:OBS203149537,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-06,6:00:00,obsr160903,S14550491,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
172,URN:CornellLabOfOrnithology:EBIRD:OBS203149540,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-07,6:00:00,obsr160903,S14550492,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
183,URN:CornellLabOfOrnithology:EBIRD:OBS203151091,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-08,6:00:00,obsr160903,S14550652,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
177,URN:CornellLabOfOrnithology:EBIRD:OBS203151097,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-09,6:00:00,obsr160903,S14550653,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
176,URN:CornellLabOfOrnithology:EBIRD:OBS203149545,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-11,6:00:00,obsr160903,S14550494,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
185,URN:CornellLabOfOrnithology:EBIRD:OBS203149547,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-12,6:00:00,obsr160903,S14550495,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
165,URN:CornellLabOfOrnithology:EBIRD:OBS203149550,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-13,6:00:00,obsr160903,S14550496,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
167,URN:CornellLabOfOrnithology:EBIRD:OBS203149554,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-14,6:00:00,obsr160903,S14550497,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
162,URN:CornellLabOfOrnithology:EBIRD:OBS203149558,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-15,6:00:00,obsr160903,S14550498,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
171,URN:CornellLabOfOrnithology:EBIRD:OBS203149565,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-17,6:00:00,obsr160903,S14550500,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
168,URN:CornellLabOfOrnithology:EBIRD:OBS203149567,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-18,6:00:00,obsr160903,S14550501,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
184,URN:CornellLabOfOrnithology:EBIRD:OBS203151100,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-21,6:00:00,obsr160903,S14550654,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
164,URN:CornellLabOfOrnithology:EBIRD:OBS203149572,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-22,6:00:00,obsr160903,S14550503,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
179,URN:CornellLabOfOrnithology:EBIRD:OBS203151104,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-23,6:00:00,obsr160903,S14550655,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
180,URN:CornellLabOfOrnithology:EBIRD:OBS203151108,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-24,6:00:00,obsr160903,S14550656,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
178,URN:CornellLabOfOrnithology:EBIRD:OBS203149575,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-25,6:00:00,obsr160903,S14550504,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
170,URN:CornellLabOfOrnithology:EBIRD:OBS203151113,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-26,6:00:00,obsr160903,S14550657,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
173,URN:CornellLabOfOrnithology:EBIRD:OBS203151118,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-28,6:00:00,obsr160903,S14550659,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
166,URN:CornellLabOfOrnithology:EBIRD:OBS203151122,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-06-29,6:00:00,obsr160903,S14550660,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
195,URN:CornellLabOfOrnithology:EBIRD:OBS203151131,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-04,6:00:00,obsr160903,S14550665,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
194,URN:CornellLabOfOrnithology:EBIRD:OBS203151134,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-05,6:00:00,obsr160903,S14550666,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
206,URN:CornellLabOfOrnithology:EBIRD:OBS203151136,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-06,6:00:00,obsr160903,S14550667,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
190,URN:CornellLabOfOrnithology:EBIRD:OBS203151138,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-07,6:00:00,obsr160903,S14550668,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
192,URN:CornellLabOfOrnithology:EBIRD:OBS203151145,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-08,6:00:00,obsr160903,S14550669,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
208,URN:CornellLabOfOrnithology:EBIRD:OBS203151055,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-09,6:00:00,obsr160903,S14550644,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
212,URN:CornellLabOfOrnithology:EBIRD:OBS203151061,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-10,6:00:00,obsr160903,S14550645,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
186,URN:CornellLabOfOrnithology:EBIRD:OBS203151151,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-11,6:00:00,obsr160903,S14550670,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
211,URN:CornellLabOfOrnithology:EBIRD:OBS203151155,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-12,6:00:00,obsr160903,S14550671,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
201,URN:CornellLabOfOrnithology:EBIRD:OBS203151177,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-13,6:00:00,obsr160903,S14550673,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
188,URN:CornellLabOfOrnithology:EBIRD:OBS203151184,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-14,6:00:00,obsr160903,S14550674,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
202,URN:CornellLabOfOrnithology:EBIRD:OBS203151190,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-15,6:00:00,obsr160903,S14550675,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
197,URN:CornellLabOfOrnithology:EBIRD:OBS203151201,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-16,6:00:00,obsr160903,S14550676,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
203,URN:CornellLabOfOrnithology:EBIRD:OBS203151206,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-17,6:00:00,obsr160903,S14550677,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
196,URN:CornellLabOfOrnithology:EBIRD:OBS203151218,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-18,6:00:00,obsr160903,S14550678,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
209,URN:CornellLabOfOrnithology:EBIRD:OBS203151226,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-19,6:00:00,obsr160903,S14550679,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
205,URN:CornellLabOfOrnithology:EBIRD:OBS203151231,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-20,6:00:00,obsr160903,S14550680,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
189,URN:CornellLabOfOrnithology:EBIRD:OBS203151237,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-21,6:00:00,obsr160903,S14550681,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
210,URN:CornellLabOfOrnithology:EBIRD:OBS203151245,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-22,6:00:00,obsr160903,S14550682,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
193,URN:CornellLabOfOrnithology:EBIRD:OBS203149580,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-23,6:00:00,obsr160903,S14550505,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
199,URN:CornellLabOfOrnithology:EBIRD:OBS203151254,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-24,6:00:00,obsr160903,S14550683,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
207,URN:CornellLabOfOrnithology:EBIRD:OBS203151261,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-25,6:00:00,obsr160903,S14550684,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
204,URN:CornellLabOfOrnithology:EBIRD:OBS203151270,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-26,6:00:00,obsr160903,S14550685,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
191,URN:CornellLabOfOrnithology:EBIRD:OBS203151276,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-27,6:00:00,obsr160903,S14550686,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
213,URN:CornellLabOfOrnithology:EBIRD:OBS203151287,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-28,6:00:00,obsr160903,S14550687,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
200,URN:CornellLabOfOrnithology:EBIRD:OBS203151299,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-29,6:00:00,obsr160903,S14550688,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
198,URN:CornellLabOfOrnithology:EBIRD:OBS203151309,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-30,6:00:00,obsr160903,S14550689,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
187,URN:CornellLabOfOrnithology:EBIRD:OBS203151316,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-07-31,6:00:00,obsr160903,S14550690,Area,P23,EBIRD,840,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
233,URN:CornellLabOfOrnithology:EBIRD:OBS203151326,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2010-08-01,6:30:00,obsr160903,S14550691,Area,P23,EBIRD,780,NA,38.4451,4,1,,0,1,0,,,,NA,TRUE,0,
